value_last_recv,timestamp_chg
13,55538109196
14,55538360504
15,55538614478
16,55538868453
17,55539123094
18,55539375736
19,55539629044
20,55539881685
21,55540135660
22,55540390301
23,55540642942
24,55540896250
25,55541148892
26,55541402200
27,55541655508
28,55541908149
29,55542161457
30,55542414098
31,55542667406
32,55542920048
33,55543174022
34,55543428664
35,55543681305
36,55543934613
37,55544187254
38,55544441896
39,55544694537
40,55544946512
41,55545198487
42,55545452461
43,55545707102
44,55545959744
45,55546213052
46,55546465693
47,55546719001
48,55546971643
49,55547226284
50,55547478925
51,55547732233
52,55547984875
53,55548238183
54,55548491491
55,55548744132
56,55548997440
57,55549250081
58,55549504056
59,55549758031
60,55550011339
61,55550264647
62,55550517288
63,55550771263
64,55551025237
65,55551279878
66,55551532520
67,55551784495
68,55552036469
69,55552290444
70,55552544419
71,55552797727
72,55553051035
73,55553303676
74,55553557651
75,55553812292
76,55554064933
77,55554318241
78,55554570883
79,55554824191
80,55555076832
81,55555330140
82,55555583448
83,55555836089
84,55556089397
85,55556342039
86,55556596680
87,55556850655
88,55557103296
89,55557356604
90,55557609245
91,55557863887
92,55558116528
93,55558368503
94,55558620478
95,55558872452
96,55559126427
97,55559380402
98,55559633710
99,55559887018
100,55560139659
101,55560394300
102,55560648275
103,55560900916
104,55561154224
105,55561406866
106,55561660174
107,55561913482
108,55562166123
109,55562419431
110,55562672739
111,55562926047
112,55563180022
113,55563433996
114,55563687304
115,55563940612
116,55564193254
117,55564447228
118,55564701869
119,55564954511
120,55565206486
121,55565458460
122,55565712435
123,55565967076
124,55566219718
125,55566473026
126,55566725667
127,55566979642
128,55567233616
129,55567486924
130,55567740232
131,55567992874
132,55568246182
133,55568498823
134,55568752131
135,55569005439
136,55569258080
137,55569511388
138,55569764030
139,55570018671
140,55570272646
141,55570525287
142,55570778595
143,55571031236
144,55571285211
145,55571538519
146,55571790494
147,55572042469
148,55572294443
149,55572548418
150,55572803059
151,55573055701
152,55573309009
153,55573561650
154,55573815625
155,55574070266
156,55574322907
157,55574576215
158,55574828857
159,55575082165
160,55575334806
161,55575588114
162,55575841422
163,55576094063
164,55576348038
165,55576602013
166,55576856654
167,55577109295
168,55577362603
169,55577615245
170,55577869219
171,55578123860
172,55578376502
173,55578628477
174,55578880451
175,55579134426
176,55579388401
177,55579641709
178,55579895017
179,55580147658
180,55580399633
181,55580653607
182,55580908249
183,55581160890
184,55581414198
185,55581666839
186,55581920147
187,55582173455
188,55582426097
189,55582679405
190,55582932046
191,55583186021
192,55583439995
193,55583693303
194,55583946611
195,55584199253
196,55584452561
197,55584705202
198,55584959843
199,55585212485
200,55585464460
201,55585716434
202,55585970409
203,55586225050
204,55586477692
205,55586731666
206,55586983641
207,55587237616
208,55587491590
209,55587744898
210,55587998206
211,55588250848
212,55588504156
213,55588756797
214,55589010105
215,55589263413
216,55589516054
217,55589769362
218,55590022004
219,55590276645
220,55590529286
221,55590782594
222,55591035236
223,55591289210
224,55591543185
225,55591796493
226,55592048468
227,55592300443
228,55592552417
229,55592807059
230,55593061033
231,55593313675
232,55593567649
233,55593819624
234,55594073599
235,55594328240
236,55594580881
237,55594834189
238,55595086831
239,55595340139
240,55595592780
241,55595846088
242,55596099396
243,55596352037
244,55596606012
245,55596859987
246,55597113295
247,55597366603
248,55597619244
249,55597872552
250,55598125193
251,55598379835
252,55598632476
253,55598884451
254,55599136426
255,55599390400
256,55599644375
257,55599897683
258,55600151657
259,55600403632
260,55600657607
261,55600911581
262,55601166223
263,55601418864
264,55601672172
265,55601924813
266,55602178121
267,55602431429
268,55602684071
269,55602937379
270,55603190020
271,55603443995
272,55603697303
273,55603950611
274,55604203252
275,55604456560
276,55604709202
277,55604963176
278,55605216484
279,55605468459
280,55605720434
281,55605972409
282,55606226383
283,55606481024
284,55606733666
285,55606985641
286,55607237615
287,55607491590
288,55607745565
289,55607998873
290,55608252181
291,55608504822
292,55608758130
293,55609010771
294,55609264079
295,55609517387
296,55609770029
297,55610023337
298,55610275978
299,55610529286
300,55610782594
301,55611035236
302,55611288544
303,55611541185
304,55611795160
305,55612048468
306,55612300442
307,55612552417
308,55612804392
309,55613058367
310,55613311675
311,55613565649
312,55613817624
313,55614069599
314,55614323573
315,55614578215
316,55614830856
317,55615084164
318,55615336805
319,55615590113
320,55615842755
321,55616096063
322,55616349371
323,55616602012
324,55616855987
325,55617109295
326,55617362603
327,55617615244
328,55617868552
329,55618121194
330,55618375835
331,55618629809
332,55618882451
333,55619134426
334,55619386400
335,55619640375
336,55619894350
337,55620147658
